ID_global	ID_construction	source	via	construction	contruction_type	surface_change	mode	occurring_sentence	hypoth_counterpart	counterpart_less_natural
693	62014	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and I think part of it is that they've got to give authority back to the local school	and I think part of it is that they've got to give the local school authority back	0
694	62015	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and I mean after we gave our fingerprints to the FBI	and I mean after we gave the FBI our fingerprints	0
695	62016	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	we send a lot of money to Mexico	we send Mexico a lot of money	0
696	62017	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	but my principal said since we're doing this thing called Operation Desert Shield we're sending letters to all these servicemen and making video tapes and all that	but my principal said since we're doing this thing called Operation Desert Shield we're sending all these servicemen letters and making video tapes and all that	0
697	62018	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and we can uh send files to each other	and we can uh send each other files	0
698	62019	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and we can mail send mail messages to each other	and we can mail send each other mail messages	0
699	62020	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and they started sending those things to me again	and they started sending me those things again	0
700	62021	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	uh my my opinion of taxes is that we just send money to Washington or to the state	uh my my opinion of taxes is that we just send Washington or the state money	0
701	62022	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and she sends her taxes to me	and she sends me her taxes	0
702	62023	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and uh I was thinking about it after I got off the phone that that I really you know wish that there was some way to uh send a message to people about um child abuse and things like that	and uh I was thinking about it after I got off the phone that that I really you know wish that there was some way to uh send people a message about um child abuse and things like that	0
703	62024	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	and you would have sent you would have been the one that sent their invitation to them	and you would have sent you would have been the one that sent them their invitation	0
704	62025	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	then they sent their little things to us	then they sent us their little things	0
705	62026	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	so I guess they have uh sent this to their customers and people in colleges and things	so I guess they have uh sent their customers and people in colleges and things this	1
706	62027	Switchboard	self-extracted	double-NP-dative	to_dative	complex	spoken	when we sent temporaries to TI we had to have their drug tested	when we sent TI temporaries we had to have their drug tested	0
707	71000	Switchboard	self-extracted	seem-raising	raised	complex	spoken	dining out seems to be a uh uh something we do off and on	it seems that dining out is a uh uh something we do off and on	0
708	71001	Switchboard	self-extracted	seem-raising	raised	complex	spoken	yelling and uh you know you look for different things and that crowd seems to change and you know you're not as much part of it	yelling and uh you know you look for different things and it seems that that crowd is changing and you know you're not as much part of it	0
709	71002	Switchboard	self-extracted	seem-raising	raised	complex	spoken	that the schools are not allowed to do anymore that uh the students you know are just they have so much control over the schools themselves that that everything seems to turn around that	that the schools are not allowed to do anymore that uh the students you know are just they have so much control over the schools themselves that that it seems that everything turns around that	0
710	71003	Switchboard	self-extracted	seem-raising	raised	complex	spoken	yeah it just seems to be a waste of time	yeah it seems that it is just a waste of time	0
711	71004	Switchboard	self-extracted	seem-raising	raised	complex	spoken	uh my job takes me out of the country a lot and it always seems to be during the summer uh last year we got to go out maybe about a dozen times which is the most we've ever gone out and we had about uh the rangers	uh my job takes me out of the country a lot and it seems that it is always during the summer uh last year we got to go out maybe about a dozen times which is the most we've ever gone out and we had about uh the rangers	0
712	71005	Switchboard	self-extracted	seem-raising	raised	complex	spoken	um don't like the politics surrounding the program though but i mean other than that you know there seems to be a little fighting in fighting going on between the producers and one of the actresses but uh	um don't like the politics surrounding the program though but i mean other than that you know it seems that there is a little fighting in fighting going on between the producers and one of the actresses but uh	0
713	71006	Switchboard	self-extracted	seem-raising	raised	complex	spoken	i guess the awards ceremonies and there seems to be dozens of them per year	i guess the awards ceremonies and it seems that there are dozens of them per year	0
714	71007	Switchboard	self-extracted	seem-raising	raised	complex	spoken	money seems to be too big of an issue with with with with with with what's going on today and i i think i think that we may not you know that may be	it seems that money is too big of an issue with with with with with with what's going on today and i i think i think that we may not you know that may be	0
715	71008	Switchboard	self-extracted	seem-raising	raised	complex	spoken	yeah you really it seems to be influenced by a lot of different music a lot of times you'll hear songs that you know they're not original but have been put to a rap kind of a rhythm	yeah you really it seems that it is influenced by a lot of different music a lot of times you'll hear songs that you know they're not original but have been put to a rap kind of a rhythm	0
716	71009	Switchboard	self-extracted	seem-raising	raised	complex	spoken	i i think the status quo seems to be working i don't think um from talking to jerry my friend that lived there that they don't seem um upset about it or anything and	i i think it seems that the status quo is working i don't think um from talking to jerry my friend that lived there that they don't seem um upset about it or anything and	0
717	71010	Switchboard	self-extracted	seem-raising	raised	complex	spoken	and it seems to be a disproportionate number of blacks you know get into the system	and it seems that it is a disproportionate number of blacks you know get into the system	0
718	71011	Switchboard	self-extracted	seem-raising	raised	complex	spoken	followed them too much and none of them are our our alma mater so that seems to help	followed them too much and none of them are our our alma mater so it seems that that helps	0
719	71012	Switchboard	self-extracted	seem-raising	raised	complex	spoken	morning news seems to have the largest circulation i think it's a pretty good it's a locally owned paper the herald is owned i think by the times out of uh la or somewhere	it seems that morning news has the largest circulation i think it's a pretty good it's a locally owned paper the herald is owned i think by the times out of uh la or somewhere	0
720	71013	Switchboard	self-extracted	seem-raising	raised	complex	spoken	the and nothing seems to change and uh i'm not sure that anything will because these if something could happen to make these people not wanna buy it	the and it seems that nothing is changing and uh i'm not sure that anything will because these if something could happen to make these people not wanna buy it	0
721	71014	Switchboard	self-extracted	seem-raising	raised	complex	spoken	yeah seafood seems to be a little a little bit more expensive than than other types of food	yeah it seems that seafood is a little a little bit more expensive than than other types of food	0
722	71015	Switchboard	self-extracted	seem-raising	raised	complex	spoken	yeah and course the proverbial diets and uh all that but every book seems to have that diet in it	yeah and course the proverbial diets and uh all that but it seems that every book has that diet in it	0
723	71016	Switchboard	self-extracted	seem-raising	raised	complex	spoken	me and along with other students we we have the same complaints year after year and nothing seems to be getting done so i don't know if they even	me and along with other students we we have the same complaints year after year and it seems that nothing is getting done so i don't know if they even	0
724	71017	Switchboard	self-extracted	seem-raising	raised	complex	spoken	and gosh i i don't know you know health seems to get in in the act too you know your your health and your lungs and and all this i mean this comes down to smokers	and gosh i i don't know you know it seems that health is getting in in the act too you know your your health and your lungs and and all this i mean this comes down to smokers	0
725	71018	Switchboard	self-extracted	seem-raising	raised	complex	spoken	right right that seems to be the prime time they call is is definitely well between uh six and eight o'clock i guess	right right it seems that that is the prime time they call is is definitely well between uh six and eight o'clock i guess	0
726	71019	Switchboard	self-extracted	seem-raising	raised	complex	spoken	yeah the government seems to intervene quite a bit uh one of the other complaints i have is uh have you ever checked your credit with the credit bureau	yeah it seems that the government intervenes quite a bit uh one of the other complaints i have is uh have you ever checked your credit with the credit bureau	0
727	71020	Switchboard	self-extracted	seem-raising	raised	complex	spoken	well uh for instance breast cancer seems to be pretty rampant and uh i think of course prostrate cancer's sort of bad for everybody	well uh for instance it seems that breast cancer is pretty rampant and uh i think of course prostrate cancer's sort of bad for everybody	0
728	71021	Switchboard	self-extracted	seem-raising	raised	complex	spoken	the electorate seems to be putting them all back in	it seems that the electorate is putting them all back in	0
729	71022	Switchboard	self-extracted	seem-raising	raised	complex	spoken	everything seems to go up	it seems that everything is going up	0
730	71023	Switchboard	self-extracted	seem-raising	raised	complex	spoken	the the food really seems to meld it all together real fast and	it really seems that the the food is melding it all together real fast and	0
731	71024	Switchboard	self-extracted	seem-raising	raised	complex	spoken	so uh i've i've gotten uh i've adapted to uh a routine and i like to work my arms and my chest and my stomach and everything else just seems to stay the same no matter what i do to it	so uh i've i've gotten uh i've adapted to uh a routine and i like to work my arms and my chest and my stomach and it seems that everything else just stays the same no matter what i do to it	0
732	71025	Switchboard	self-extracted	seem-raising	raised	complex	spoken	yeah but even so he seems to be a much more reasonable person than than you know previous soviet leaders	yeah but even so it seems that he is a much more reasonable person than than you know previous soviet leaders	0
733	71026	Switchboard	self-extracted	seem-raising	raised	complex	spoken	uh i think one of my biggest concern on taxes is uh real estate uh taxes down at the local level the federal government seems to be pretty stable you know you can figure out what they're gonna charge you next year	uh i think one of my biggest concern on taxes is uh real estate uh taxes down at the local level it seems that the federal government is pretty stable you know you can figure out what they're gonna charge you next year	0
734	71027	Switchboard	self-extracted	seem-raising	raised	complex	spoken	which it's all right for one of them i think because she enjoys it and seems to have a talent for it but the other one i wonder about i think she's just pushed into it	which it's all right for one of them i think because she enjoys it and it seems that she has a talent for it but the other one i wonder about i think she's just pushed into it	0
735	71028	Switchboard	self-extracted	seem-raising	raised	complex	spoken	so walking seems to be a good solution for me and it doesn't cost anything	so it seems that walking is a good solution for me and it doesn't cost anything	0
736	71029	Switchboard	self-extracted	seem-raising	raised	complex	spoken	so she didn't have to be transported back and forth so she's been there since august the thirteenth and seems to have adjusted pretty well it's not her favorite place to be in she'd much rather be here with me but	so she didn't have to be transported back and forth so she's been there since august the thirteenth and it seems that she has been adjusting pretty well it's not her favorite place to be in she'd much rather be here with me but	0
737	71030	Switchboard	self-extracted	seem-raising	raised	complex	spoken	getting hurt i don't think this one has any a record like that he seems to be more of a	getting hurt i don't think this one has any a record like that it seems that he is more of a	0
738	71031	Switchboard	self-extracted	seem-raising	raised	complex	spoken	the the number one killer of men seems to be the prostate and there's only one test that just recently got developed uh a blood antigen antigen uh antibody test for the antigen in the blood	it seems that the the number one killer of men is the prostate and there's only one test that just recently got developed uh a blood antigen antigen uh antibody test for the antigen in the blood	0
739	71032	Switchboard	self-extracted	seem-raising	raised	complex	spoken	but so that's our family and we just you know uh everybody seems to get along real well the kids the dog and the cat so we're okay	but so that's our family and we just you know uh it seems that everybody getsalong real well the kids the dog and the cat so we're okay	0
740	71033	Switchboard	self-extracted	seem-raising	raised	complex	spoken	the uh funding situation seems to be the same for for so many of the major diseases so to speak the uh bulk of the money goes to administrative costs	it seems that the uh funding situation is the same for for so many of the major diseases so to speak the uh bulk of the money goes to administrative costs	0
741	71034	Switchboard	self-extracted	seem-raising	raised	complex	spoken	well his problem is that he since he doesn't seem as mobile as some of the other quarterbacks he seems to get one bad injury every year so beuerlein or someone like beuerlein is going to be a necessity while aikman's around	well his problem is that he since he doesn't seem as mobile as some of the other quarterbacks it seems that he gets one bad injury every year so beuerlein or someone like beuerlein is going to be a necessity while aikman's around	0
742	71035	Switchboard	self-extracted	seem-raising	raised	complex	spoken	what i see behind it this this this uh maybe it's always true of third party movements but this one seems to be almost entirely negative	what i see behind it this this this uh maybe it's always true of third party movements but it seems that this one is almost entirely negative	0
743	71036	Switchboard	self-extracted	seem-raising	raised	complex	spoken	that uh seems to be why he's so popular i guess	it seems that that uh is why he's so popular i guess	0
744	71037	Switchboard	self-extracted	seem-raising	raised	complex	spoken	and the world our world seems to become more and more violent all the time by the way i'm a public school administrator so	and it seems that the world our world is becoming more and more violent all the time by the way i'm a public school administrator so	0
745	72000	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	and it seems that i'm always always there i've got a daughter away from college away at college that's always out of money so it's easy i can get down to the credit union quite often and uh are you looking forward to a hot summer there now	and i seem to always always be there i've got a daughter away from college away at college that's always out of money so it's easy i can get down to the credit union quite often and uh are you looking forward to a hot summer there now	0
746	72001	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	they're working you know for paying jobs so it seems that women are becoming more prominent in society you know it seems that they're doing more work i think the work is the same it's just that they're getting different jobs different	they're working you know for paying jobs so it women seem to become more prominent in society you know it seems that they're doing more work i think the work is the same it's just that they're getting different jobs different	0
747	72002	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	it's yeah it seems that happened with their family	it's yeah that seems to have happened with their family	0
748	72003	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	yeah yeah it seems that something goes every month	yeah yeah something seems to go every month	0
749	72004	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	uh i do know that the district of columbia has a gun control law and it seems that the number of shootings has gone up since they invoked the law	uh i do know that the district of columbia has a gun control law and the number of shootings seems to have gone up since they invoked the law	0
750	72005	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	when somebody you know comes up to office it seems that one of the first thing that's done is to dig up any kind of a thing they can on them and get it all over the headlines	when somebody you know comes up to office one of the first thing that's done seems to be to dig up any kind of a thing they can on them and get it all over the headlines	0
751	72006	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	really i've never seen one in real life either so i don't have you know i don't know that much about it but i think it seems that we have a a pretty fair system compared to other countries i don't know how we could make it more fair i really don't	really i've never seen one in real life either so i don't have you know i don't know that much about it but i think we seem to have a a pretty fair system compared to other countries i don't know how we could make it more fair i really don't	0
752	72007	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	being out there it seems that men are now starting to get into groups called men's gatherings and they get together and they talk about issues of marriage talk about manhood talk about what they didn't have with their fathers	being out there men now seem to be starting to get into groups called men's gatherings and they get together and they talk about issues of marriage talk about manhood talk about what they didn't have with their fathers	0
753	72008	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	i don't know if it's mainly because of him but it seems that he plays for top teams	i don't know if it's mainly because of him but he seem to play for top teams	0
754	72009	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	but it seems that the company is going out of their way to not give us profit sharing	but the company seems to be going out of their way to not give us profit sharing	0
755	72010	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	but yes yes teachers are wearing jeans and they're wearing sneakers and kind of upsets me because uh it seems that they're getting treated as if they're sloppy	but yes yes teachers are wearing jeans and they're wearing sneakers and kind of upsets me because uh they seem to get treated as if they're sloppy	0
756	72011	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	so that's got everybody excited high schools i'm not too sure it seems that high schools at least produce candidates uh although although i have great misgivings about the sats	so that's got everybody excited high schools i'm not too sure high schools at least seem to be producing candidates uh although although i have great misgivings about the sats	0
757	72012	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	is to protect those who actually didn't commit the crimes all be it it seems that we are failing in that in that ultimate goal	is to protect those who actually didn't commit the crimes all be it we seem to be failing in that in that ultimate goal	0
758	72013	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	well it seems that there's some things like the um the programs at least just go around and and and clean up streets and and and pick up trash and even aluminum cans and some of these kinds of things	well there seem to be some things like the um the programs at least just go around and and and clean up streets and and and pick up trash and even aluminum cans and some of these kinds of things	0
759	72014	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	well that's good i'm looking right now i'm kind kind of looking for a visa that has a lower interest rate it seems that some of them have gotten higher	well that's good i'm looking right now i'm kind kind of looking for a visa that has a lower interest rate some of them seem to have gotten higher	0
760	72015	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	besides salary it seems that people if it's a large enough place need to feel that their job's an important one you know that they have the respect of their fellow employees and their boss	besides salary people seem to if it's a large enough place need to feel that their job's an important one you know that they have the respect of their fellow employees and their boss	0
761	72016	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	yes yeah their problems are definitely at this point economic it it seems that the whole infrastructure is focused on you know organizational um	yes yeah their problems are definitely at this point economic the whole infrastructure seems to be focused on you know organizational um	0
762	72017	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	um it seems that there's such an effort to make it work there that what they really do need is is the loans and the	um there seems to be such an effort to make it work there that what they really do need is is the loans and the	0
763	72018	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	it seems that we have more and more repeat offenders i know i don't know how you all are there where you're at but where we're at now our jails are overcrowded we just built a brand new one two years ago	we seem to have more and more repeat offenders i know i don't know how you all are there where you're at but where we're at now our jails are overcrowded we just built a brand new one two years ago	0
764	72019	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	right exactly and um the the interesting thing is that it seems that they don't even think about it	right exactly and um the the interesting thing is that they seem to not even think about it	0
765	72020	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	it seems that uh bermuda's bermuda's fine but um it looks like it would hold the soil but it really doesn't	 uh bermuda bermuda seems to be fine but um it looks like it would hold the soil but it really doesn't	0
766	72021	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	well it seems that the decisions so far has been filtered by uh you know party politics so much that when the candidates finally get party approval party support and therefore get presented to the public	well the decisions so far seems to have been filtered by uh you know party politics so much that when the candidates finally get party approval party support and therefore get presented to the public	0
767	72022	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	and actually the academic part isn't bad when your when you resume because it seems that things come easier because you're more mature and you've got all your life experiences and i thought the academic part would be harder but it really isn't	and actually the academic part isn't bad when your when you resume because things seem to come easier because you're more mature and you've got all your life experiences and i thought the academic part would be harder but it really isn't	0
768	72023	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	and it seems that well now the bank's not available	and well now the bank seems to be not available	0
769	72024	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	we have the things that are extras but it seems that by and large the extras just don't exist	we have the things that are extras but by and large the extras seem to just not exist	0
770	72025	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	it seems that alcohol is the is the most prevalent um addictive addictive drug	alcohol seems to be the is the most prevalent um addictive addictive drug	0
771	72026	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	uh the defense with bruce smith bruce smith there at linebacker there they've got a very well rounded team and it seems that they've gotten over their bickering and their fighting as they problems they had in the past and now they're uh	uh the defense with bruce smith bruce smith there at linebacker there they've got a very well rounded team and they seem to have gotten over their bickering and their fighting as they problems they had in the past and now they're uh	0
772	72027	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	and and the way it is now your it's a lot of supervision is in is in hand and everything uh the only other thing i have noticed though is that uh it seems that there's been a lot	and and the way it is now your it's a lot of supervision is in is in hand and everything uh the only other thing i have noticed though is that uh there seems to have been a lot	0
773	72028	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	whatever whatever reason which is kind of unheard of when i was young now i do not want to sound like an old fart but but that that's what it seems that those things happened before	whatever whatever reason which is kind of unheard of when i was young now i do not want to sound like an old fart but but that that's what those things seem to have happened before	0
774	72029	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	but it seems that the criminal element are the ones that are using them uh aside from domestic disputes husband shooting wives or vice versa	but the criminal element seems to be the ones that are using them uh aside from domestic disputes husband shooting wives or vice versa	0
775	72030	Switchboard	self-extracted	seem-raising	canonical	complex	spoken	um now it seems that you know now the the joke of the year is you know those who can't teach	um now you know now the the joke of the year seems to be you know those who can't teach	0
776	81000	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I'm not trying to sometimes stuff happens and it goes where it shouldn't	I'm not trying to sometimes stuff happens and it goes where it shouldn't go	0
777	81001	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	In my experience you either buy into the Rails Way or you don't	In my experience you either buy into the Rails Way or you don't buy into it	0
778	81002	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	So changes to the node or edge structure will not be reflected in the original graph while changes to the attributes will	So changes to the node or edge structure will not be reflected in the original graph while changes to the attributes will be reflected	0
779	81003	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	This way, when you look at the step because you are walking through the layers of indirection, it's really clear what's going on, and really straight forward to update when your UI changes because it will	This way, when you look at the step because you are walking through the layers of indirection, it's really clear what's going on, and really straight forward to update when your UI changes because it will change	0
780	81004	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	It is not ecstasy or euphoria, it is when things just run as they should	It is not ecstasy or euphoria, it is when things just run as they should run	0
781	81005	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	In essence I wonder why I paid R140.00 for something that will loose its punch before the permanent ID arrives, if ever it will	In essence I wonder why I paid R140.00 for something that will loose its punch before the permanent ID arrives, if ever it will arrive	0
782	81006	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	You will be evaluated on appearance but this is not Ireland's Next Top Model so do it how you always would	You will be evaluated on appearance but this is not Ireland's Next Top Model so do it how you always would do it	0
783	81007	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	We told our humble, feelgood story in the best way we possibly could	We told our humble, feelgood story in the best way we possibly could tell it	0
784	81008	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	It doesn't matter where you think you are in your business the odds are you are not playing they game of business as well as you could or should	It doesn't matter where you think you are in your business the odds are you are not playing they game of business as well as you could or should be playing it	0
785	81009	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	There were a lot of different factors causing this many we couldn't control and some we could	There were a lot of different factors causing this many we couldn't control and some we could control	0
786	81010	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	We have enough to meet our needs they don't	We have enough to meet our needs they don't have enough	0
787	81011	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	ESGIC says people have good partisanship with it, others don't	ESGIC says people have good partisanship with it, others don't have that	0
788	81012	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	This advantage is offset by the fact that the bird loses bodyheat to the water much more rapidly than, say, a duck would	This advantage is offset by the fact that the bird loses bodyheat to the water much more rapidly than, say, a duck would lose bodyheat	0
789	81013	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Bring your lens to us to ensure your photographs are always tack sharp and your autofocus locks on the way it should	Bring your lens to us to ensure your photographs are always tack sharp and your autofocus locks on the way it should lock on	0
790	81014	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	We have become so accustomed to abortion that perhaps this doesn't impact us as it should	We have become so accustomed to abortion that perhaps this doesn't impact us as it should impact us	0
791	81015	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	A lot of my posting is on forums far busier than this one with thousands or tens of thousands of members and I'm really used to just jumping in and saying what I have to say, sometimes I recognize the other posters and sometimes I don't	A lot of my posting is on forums far busier than this one with thousands or tens of thousands of members and I'm really used to just jumping in and saying what I have to say, sometimes I recognize the other posters and sometimes I don't recognize them	0
792	81016	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I appreciate it and I know so many others will	I appreciate it and I know so many others will appreciate it too	0
793	81017	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I don't think inmates should be allowed to decide who they whip and who they don't	I don't think inmates should be allowed to decide who they whip and who they don't whip	0
794	81018	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I sometimes succeed and sometimes I don't	I sometimes succeed and sometimes I don't succeed	0
795	81019	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Those who don't, won't	Those who don't, won't do it	0
796	81020	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Your template may not be unique, but your content will	Your template may not be unique, but your content will be	0
797	81021	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	It remains to be seen whether The Strokes will ever record another song again though they were recently said to be jamming together in New York City, and the overwhelming odds are they will	It remains to be seen whether The Strokes will ever record another song again though they were recently said to be jamming together in New York City, and the overwhelming odds are they will do so	0
798	81022	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I'd do the trade tomorrow again if I could	I'd do the trade tomorrow again if I could do so	0
799	81023	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	We wrestled way better than I thought we would	We wrestled way better than I thought we would wrestle	0
800	81024	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Immediately he was surrounded by a dozen people, all ripping at the box to grab what they could	Immediately he was surrounded by a dozen people, all ripping at the box to grab what they could grab	0
801	81025	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I had what I had and what he had and tried to do the best I could	I had what I had and what he had and tried to do the best I could do	0
802	81026	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I waitressed long hours and saved hard so I could go on A Grand Tour of Europe, as all good students should	I waitressed long hours and saved hard so I could go on A Grand Tour of Europe, as all good students should do	0
803	81027	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Despite this, Maureen knows that not everybody feels guilty, although she thinks that maybe they should	Despite this, Maureen knows that not everybody feels guilty, although she thinks that maybe they should feel guilty	0
804	81028	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	What I witnessed, I would not describe if I could	What I witnessed, I would not describe if I could describe it	0
805	81029	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	And if people think that they can get away with something and, you know, they're that way inclined, well they will	And if people think that they can get away with something and, you know, they're that way inclined, well they will get away with it	0
806	81030	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	My minority report argued that one can give a boy an antisexist toy, but he won't play with it in the same way as a girl would	My minority report argued that one can give a boy an antisexist toy, but he won't play with it in the same way as a girl would play with it	0
807	81031	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	So many things you end up thinking about that you normally wouldn't	So many things you end up thinking about that you normally wouldn't think about	0
808	81032	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	The noise increase factor of 1.1530 is only approximate and causes the theoretical SNR to drop a bit further than it actually should	The noise increase factor of 1.1530 is only approximate and causes the theoretical SNR to drop a bit further than it actually should drop	0
809	81033	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	In our time it is commonly assumed that people participate more in collective action when they believe others will	In our time it is commonly assumed that people participate more in collective action when they believe others will participate as well	0
810	81034	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	It is not so important if they will support it because as things stand it seems they will	It is not so important if they will support it because as things stand it seems they will do so	0
811	81035	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Rest will be a huge help but it is not the only thing that will help you because along with the rest you will also need to get some physical therapy to make sure everything will heal the way it should	Rest will be a huge help but it is not the only thing that will help you because along with the rest you will also need to get some physical therapy to make sure everything will heal the way it should heal	0
812	81036	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I suspect the problem here is that MS is not handling the queries on the forms combo boxes or subform record sources and the sub reports as well as they could	I suspect the problem here is that MS is not handling the queries on the forms combo boxes or subform record sources and the sub reports as well as they could be handling them	0
813	81037	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	He was also, and not unreasonably, annoyed at her not coming back earlier, as she had said she would	He was also, and not unreasonably, annoyed at her not coming back earlier, as she had said she would do	0
814	81038	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Third, prayer doesn't work the way the atheists imply it should	Third, prayer doesn't work the way the atheists imply it should work	0
815	81039	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	And arbiters hired by the arbitration firm know that those who rule in favor of the company will be rehired and those who don't won't	And arbiters hired by the arbitration firm know that those who rule in favor of the company will be rehired and those who don't won't be rehired	0
816	81040	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Radke said it may be that people are not accurately diagnosed, or that doctors do not report the illness to health authorities as they should	Radke said it may be that people are not accurately diagnosed, or that doctors do not report the illness to health authorities as they should do	0
817	81041	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Companies would have to prove that they did everything they could	Companies would have to prove that they did everything they could do	0
818	81042	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	It actually offends my sensibilities more when they agree with me than when they don't	It actually offends my sensibilities more when they agree with me than when they don't agree with me	0
819	81043	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	When the subject of capital accumulation and formation is discussed it quite often starts from the top down and not the bottom up, like it should	When the subject of capital accumulation and formation is discussed it quite often starts from the top down and not the bottom up, like it should do	0
820	81044	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	I really shouldn't be taking all the blame on this issue but, we all should	I really shouldn't be taking all the blame on this issue but, we all should be taking the blame	0
821	81045	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	Then, when her mom signs her up for horse riding lessons again, the girl will have to do something she never thought she would	Then, when her mom signs her up for horse riding lessons again, the girl will have to do something she never thought she would do	0
822	81046	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	You aren't going to save much money anyway because they get wholesale pricing on the doors and you won't	You aren't going to save much money anyway because they get wholesale pricing on the doors and you won't get that	0
823	81047	Switchboard	self-extracted	sluicing	sluiced	complex	spoken	He told me once that this allowed him to work at a rate few other people could	He told me once that this allowed him to work at a rate few other people could work at	0
